random,date,hour,cloud_coverage,visibility,temperature,dew_point,relative_humidity,wind_speed,station_pressure,alimeter,solar_energy
0.352141629,5/30/2016,11,0.72,10,28.97,14.13,39.78,5.67,29.26,30.05,3486.5
0.65375532,5/30/2016,12,0.41,10,26.36,3.28,21.02,0.66,29.23,30.02,3486
0.317841082,5/30/2016,13,0.15,10,30.17,11.83,30,7.24,29.22,30.01,3485.25
0.376945547,5/30/2016,14,0,10,30.54,10.51,27.06,4.06,29.2,30,3484.25
0.750947826,5/30/2016,15,0.02,10,30.33,10.07,20.8,0.33,10.04,29.98,3483
0.841558391,5/30/2016,16,0.18,10,27.67,9.53,23.94,6.48,15.41,29.97,3482.75
0.8287879,5/30/2016,17,0.34,10,28.34,14.67,23.21,10.8,11.03,29.97,3482.75
0.895394946,5/31/2016,6,0,10,20.35,16.32,70.67,3.72,29.21,30,3482
0.668758566,5/31/2016,7,0,10,22.05,16.42,63.64,3.72,29.21,30,3481.75
0.72895279,5/31/2016,8,0,10,24.32,15.97,56.24,4.4,29.2,29.99,3481.5
0.382623927,5/31/2016,9,0,10,26.39,16.15,49.68,5.76,29.18,29.97,3481.25
0.358907985,5/31/2016,10,0,10,27.61,15.67,44.32,9.04,29.19,29.98,3480.75
0.968354487,5/31/2016,11,0.28,10,28.35,15.62,40.12,10.76,29.18,29.97,3478
0.348313948,5/31/2016,12,0.42,10,26.47,11.52,34.33,10.16,29.17,29.96,3476.75
0.795536797,5/31/2016,13,0.86,10,28.54,14.46,37.88,10.73,29.15,29.94,3476.25
0.818711586,5/31/2016,14,0.63,10,29.34,15.46,39.6,10.6,29.14,29.93,3474.5
0.449575589,5/31/2016,15,0.04,9.85,28.84,15.41,22.35,7.23,9.3,29.93,3474
0.903646963,5/31/2016,16,0.08,8.35,24.22,16.71,23.57,10.99,9.3,29.93,3473
0.31853931,5/31/2016,17,0.08,8.73,20.2,18.25,29,11.26,11.03,29.95,3473
0.001296903,6/1/2016,6,0.92,9.88,19.96,18.89,89.88,6.72,29.18,29.98,3472.5
0.08682363,6/1/2016,7,0.92,7.08,19.65,18.79,90.84,4.84,29.2,29.99,3472.25
0.230535036,6/1/2016,8,0.74,7.2,20.06,19.39,93.32,6,29.18,29.97,3470.75
0.136417931,6/1/2016,9,0.66,10,20.78,19.48,89.88,4.72,29.18,29.97,3467.75
0.956142237,6/1/2016,10,0.92,9.92,21.6,19.36,84.96,1.6,29.19,29.98,3467
0.538904313,6/1/2016,11,0.42,10,22.78,20.01,82,3.08,29.19,29.98,3466.75
0.968445787,6/1/2016,12,0.65,10,24.15,20.42,77.92,4.48,29.19,29.98,3465.25
0.228268854,6/1/2016,13,0.75,10,24.93,20.2,71.76,5.56,29.17,29.96,3465
0.51323311,6/1/2016,14,0.75,10,25.8,19.78,68.36,3.56,29.15,29.94,3463.75
0.690808536,6/1/2016,15,0.63,10,26.31,20.07,67.16,4.81,29.15,29.94,3462.75
0.009863854,6/1/2016,16,0.42,10,26.67,19.96,64.08,5.04,29.14,29.93,3461.25
0.557406905,6/1/2016,17,0.28,10,26.17,19.61,64.16,4.92,29.14,29.93,3461
0.860561512,6/2/2016,6,0,10,18.98,15.58,74.48,3.44,29.27,30.06,3460
0.489649835,6/2/2016,7,0,10,22.02,14.92,61.24,2.24,29.28,30.07,3459.75
0.717288962,6/2/2016,8,0,10,24.47,12.62,46.64,5.68,29.29,30.08,3459.75
0.314408914,6/2/2016,9,0,10,25.19,11.54,41.12,6.76,29.29,30.08,3459.5
0.019427171,6/2/2016,10,0,10,25.58,10.86,39.2,2.56,29.29,30.08,3459.25
0.841501885,6/2/2016,11,0,10,26.25,10.35,34.72,7,29.28,30.07,3459.25
0.293298608,6/2/2016,12,0,10,26.85,10.1,33.04,8.4,29.27,30.06,3458.5
0.879314875,6/2/2016,13,0,10,27.35,10.15,32.28,9.32,29.25,30.04,3458.5
0.552201485,6/2/2016,14,0,10,27.58,10.38,32.8,7.16,29.24,30.03,3458.25
0.942587051,6/2/2016,15,0,10,27.6,9.98,31.36,8.32,29.22,30.01,3455.75
0.298944624,6/2/2016,16,0,10,27.5,9.23,29.6,7.72,29.21,30,3453.75
0.101131863,6/2/2016,17,0,10,27.13,9.77,31.88,6.8,29.21,30,3453.25
0.625268147,6/3/2016,6,0,10,18.86,12.85,62.44,1.16,29.29,30.08,3452.25
0.148998229,6/3/2016,7,0,10,21.66,12.71,53.08,2.12,29.29,30.08,3452.25
0.172937772,6/3/2016,8,0,10,23.53,11.12,43.84,5.04,29.3,30.09,3451.5
0.969807852,6/3/2016,9,0,10,24.41,11.3,42.64,1.6,29.3,30.09,3450
0.136334338,6/3/2016,10,0,10,25.13,11.24,40.88,0,29.3,30.09,3449
0.072022854,6/3/2016,11,0,10,26.07,11.3,38.32,1.2,29.29,30.08,3447.75
0.39280508,6/3/2016,12,0,10,27.16,10.71,34.88,1.2,29.29,30.08,3446.25
0.581931376,6/3/2016,13,0,10,27.38,10.82,33.16,0.32,29.27,30.06,3445.25
0.213297213,6/3/2016,14,0,10,27.13,10.2,32.89,0.99,29.26,30.05,3444.5
0.083752311,6/3/2016,15,0,10,27.81,10.2,31,1.2,29.22,30.01,3444.5
0.694073258,6/3/2016,16,0,10,27.08,10.23,30.78,3.33,29.21,30,3443.5
0.146430934,6/3/2016,17,0,10,27.03,9.54,30.59,6.77,29.2,29.99,3443.5
0.283437204,6/4/2016,6,1,4.79,17.95,17.55,92.93,5.66,29.14,29.93,3441
0.333480613,6/4/2016,7,1,5.02,17.68,17.53,95.63,8.66,29.12,29.92,3439.75
0.319511269,6/4/2016,8,1,4.13,17.03,17.05,95.37,9.51,29.11,29.91,3437.5
0.68501203,6/4/2016,9,1,5.24,17.05,16.93,95.72,10.04,29.1,29.89,3437.5
0.617116974,6/4/2016,10,1,5.19,17.58,17.26,96.59,10.41,29.08,29.87,3437.25
0.419013366,6/4/2016,11,1,9.58,18.3,17.85,94.38,7.96,29.07,29.86,3437
0.266684901,6/4/2016,12,1,9.28,18.79,18.14,93,8.18,29.06,29.85,3436.75
0.485922928,6/4/2016,13,1,9.72,19.5,18.7,92.04,6.4,29.04,29.83,3436.75
0.525184548,6/4/2016,14,1,9.85,20.81,19.06,89.08,8.58,29.01,29.81,3436.5
0.674203003,6/4/2016,15,0.82,10,21.95,19.23,84.82,6.52,28.99,29.78,3436.5
